/"Mod name","Registry name","Item ID","Meta/dmg","Subtypes","Display name","Hunger","Saturation","Ore Dict keys"
"Pam's HarvestCraft","harvestcraft:bratwurstitem",7298,0,"false","Bratwurst",13,1.2,"foodBratwurst"
"Pam's HarvestCraft","harvestcraft:breadedporkchopitem",6506,0,"false","Breaded Porkchop",5,1.2,"foodBreadedporkchop"
"Pam's HarvestCraft","harvestcraft:breadfruititem",7395,0,"false","Breadfruit",1,0.6,"listAllgrain"
"Pam's HarvestCraft","harvestcraft:breakfastburritoitem",7266,0,"false","Breakfast Burrito",10,1.2,"foodBreakfastburrito"
"Pam's HarvestCraft","harvestcraft:briochebunitem",7120,0,"false","Brioche Bun",3,1.2,"foodBriochebun"
"Pam's HarvestCraft","harvestcraft:broccoliitem",6146,0,"false","Broccoli",1,0.6,"cropBroccoli,listAllgreenveggie,listAllveggie"
"Pam's HarvestCraft","harvestcraft:broccolimacitem",6614,0,"false","Broccoli Mac",4,1.2,"foodBroccolimac"
"Pam's HarvestCraft","harvestcraft:broccolindipitem",6615,0,"false","Broccoli n Dip",3,1.2,"foodBroccolindip"
"Pam's HarvestCraft","harvestcraft:brownieitem",6651,0,"false","Brownie",8,1.2,"foodBrownie"
"Pam's HarvestCraft","harvestcraft:brusselsproutitem",6158,0,"false","Brussel Sprout",1,0.6,"cropBrusselsprout,listAllgreenveggie,listAllveggie"
"Pam's HarvestCraft","harvestcraft:bubbleteaitem",7079,0,"false","Bubble Tea",4,1.2,"foodBubbletea"
"Pam's HarvestCraft","harvestcraft:bulgogiitem",7067,0,"false","Bulgogi",7,1.2,"foodBulgogi"
"Pam's HarvestCraft","harvestcraft:buttercookieitem",7028,0,"false","Butter Cookie",6,1.2,"foodButtercookie,listAllcookie"
"Pam's HarvestCraft","harvestcraft:butteredpotatoitem",6495,0,"false","Buttered Potato",4,1.2,"foodButteredpotato"
"Pam's HarvestCraft","harvestcraft:buttertartitem",7276,0,"false","Butter Tart",10,1.2,"foodButtertart"
"Pam's HarvestCraft","harvestcraft:cabbageitem",6160,0,"false","Cabbage",1,0.6,"cropCabbage,listAllgreenveggie,listAllveggie"
"Pam's HarvestCraft","harvestcraft:cactusfruititem",6092,0,"false","Cactus Fruit",1,0.6,"cropCactusfruit,listAllfruit"
"Pam's HarvestCraft","harvestcraft:cactusfruitjuiceitem",6484,0,"false","Cactus Fruit Juice",2,1.2,"foodCactusfruitjuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:cactussoupitem",6693,0,"false","Cactus Soup",3,1.2,"foodCactussoup"
"Pam's HarvestCraft","harvestcraft:calamaricookeditem",6436,0,"false","Cooked Calamari",2,1.2,"foodCalamaricooked,listAllfishcooked"
"Pam's HarvestCraft","harvestcraft:calamarirawitem",6435,0,"false","Raw Calamari",1,0.6,"foodCalamariraw,listAllfishfresh,listAllfishraw"
"Pam's HarvestCraft","harvestcraft:californiarollitem",6854,0,"false","California Roll",6,1.2,"foodCaliforniaroll"
"Pam's HarvestCraft","harvestcraft:candiedgingeritem",6629,0,"false","Candied Ginger",2,1.2,"foodCandiedginger"
"Pam's HarvestCraft","harvestcraft:candiedlemonitem",6593,0,"false","Candied Lemon",2,1.2,"foodCandiedlemon"
"Pam's HarvestCraft","harvestcraft:candiedpecansitem",7090,0,"false","Candied Pecans",3,1.2,"foodCandiedpecans"
"Pam's HarvestCraft","harvestcraft:candiedsweetpotatoesitem",6618,0,"false","Candied Sweet Potatoes",3,1.2,"foodCandiedsweetpotatoes"
"Pam's HarvestCraft","harvestcraft:candiedwalnutsitem",6650,0,"false","Candied Walnuts",4,1.2,"foodCandiedwalnuts"
"Pam's HarvestCraft","harvestcraft:candleberryitem",6086,0,"false","Candleberry",1,0.6,"cropCandle,cropCandleberry"
"Pam's HarvestCraft","harvestcraft:cantaloupeitem",6106,0,"false","Cantaloupe",1,0.6,"cropCantaloupe,listAllfruit"
"Pam's HarvestCraft","harvestcraft:cantonesegreensitem",7107,0,"false","Cantonese Greens",2,1.2,"foodCantonesegreens"
"Pam's HarvestCraft","harvestcraft:cantonesenoodlesitem",7270,0,"false","Cantonese Noodles",10,1.2,"foodCantonesenoodles"
"Pam's HarvestCraft","harvestcraft:caramelappleitem",6450,0,"false","Caramel Apple",3,1.2,"foodCaramelapple"
"Pam's HarvestCraft","harvestcraft:caramelcupcakeitem",7154,0,"false","Caramel Cupcake",8,1.2,"foodCaramelcupcake"
"Pam's HarvestCraft","harvestcraft:caramelicecreamitem",6788,0,"false","Caramel Ice Cream",4,1.2,"foodCaramelicecream"
"Pam's HarvestCraft","harvestcraft:caramelitem",6520,0,"false","Caramel",1,1.2,"foodCaramel"
"Pam's HarvestCraft","harvestcraft:carprawitem",7358,0,"false","Raw Carp",1,0.6,"foodCarpraw,listAllfishfresh,listAllfishraw"
"Pam's HarvestCraft","harvestcraft:carrotcupcakeitem",7145,0,"false","Carrot Cupcake",8,1.2,"foodCarrotcupcake"
"Pam's HarvestCraft","harvestcraft:carrotjuiceitem",6468,0,"false","Carrot Juice",2,1.2,"foodCarrotjuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:carrotsoupitem",6493,0,"false","Carrot Soup",4,1.2,"foodCarrotsoup"
"Pam's HarvestCraft","harvestcraft:cashewbutteritem",6916,0,"false","Cashew Butter",1,1.2,"foodCashewbutter,listAllnutbutter"
"Pam's HarvestCraft","harvestcraft:cashewchickenitem",6810,0,"false","Cashew Chicken",5,1.2,"foodCashewchicken"
"Pam's HarvestCraft","harvestcraft:cashewitem",6295,0,"false","Cashew",1,0.6,"cropCashew,listAllnut"
"Pam's HarvestCraft","harvestcraft:cassavaitem",6212,0,"false","Cassava",1,0.6,"cropCassava,listAllveggie"
"Pam's HarvestCraft","harvestcraft:cassouletitem",7297,0,"false","Cassoulet",13,1.2,"foodCassoulet"
"Pam's HarvestCraft","harvestcraft:catfishrawitem",7359,0,"false","Raw Catfish",1,0.6,"foodCatfishraw,listAllfishfresh,listAllfishraw"
"Pam's HarvestCraft","harvestcraft:caulifloweritem",6148,0,"false","Cauliflower",1,0.6,"cropCauliflower,listAllveggie"
"Pam's HarvestCraft","harvestcraft:ceasarsaladitem",6863,0,"false","Caesar Salad",9,1.2,"foodCeasarsalad"
"Pam's HarvestCraft","harvestcraft:celeryandpeanutbutteritem",6639,0,"false","Celery and Peanut Butter",2,1.2,"foodCeleryandpeanutbutter"
"Pam's HarvestCraft","harvestcraft:celeryitem",6132,0,"false","Celery",1,0.6,"cropCelery,listAllgreenveggie,listAllveggie"
"Pam's HarvestCraft","harvestcraft:celerysoupitem",6642,0,"false","Celery Soup",5,1.2,"foodCelerysoup"
"Pam's HarvestCraft","harvestcraft:cevicheitem",7096,0,"false","Ceviche",7,1.2,"foodCeviche"
"Pam's HarvestCraft","harvestcraft:chaiteaitem",6606,0,"false","Chai Tea",3,1.2,"foodChaitea"
"Pam's HarvestCraft","harvestcraft:chaoscookieitem",6864,0,"false","Chaos Cookie",3,1.2,"foodChaoscookie,listAllcookie"
"Pam's HarvestCraft","harvestcraft:charrrawitem",7360,0,"false","Raw Charr",1,0.6,"foodCharrraw,listAllfishfresh,listAllfishraw"
"Pam's HarvestCraft","harvestcraft:charsiuitem",6982,0,"false","Char Siu",8,1.2,"foodCharsiu"
"Pam's HarvestCraft","harvestcraft:cheddarandsourcreampotatochipsitem",7033,0,"false","Cheddar and Sour Cream Potato Chips",6,1.2,"foodCheddarandsourcreampotatochips"
"Pam's HarvestCraft","harvestcraft:cheeseburgeritem",6510,0,"false","Cheeseburger",8,1.2,"foodCheeseburger"
"Pam's HarvestCraft","harvestcraft:cheesedanishitem",7205,0,"false","Cheese Danish",6,1.2,"foodCheesedanish"
"Pam's HarvestCraft","harvestcraft:cheeseitem",6445,0,"false","Cheese",2,1.2,"foodCheese"
"Pam's HarvestCraft","harvestcraft:cheeseontoastitem",6961,0,"false","Cheese on Toast",6,1.2,"foodCheeseontoast"
"Pam's HarvestCraft","harvestcraft:cheesesteakitem",7274,0,"false","Cheesesteak",10,1.2,"foodCheesesteak"
"Pam's HarvestCraft","harvestcraft:cheesyshrimpquinoaitem",7066,0,"false","Cheesy Shrimp Quinoa",9,1.2,"foodCheesyshrimpquinoa"
"Pam's HarvestCraft","harvestcraft:cheezepuffsitem",7036,0,"false","Cheeze Puffs",4,1.2,"foodCheezepuffs"
"Pam's HarvestCraft","harvestcraft:cherrycoconutchocolatebaritem",6858,0,"false","Cherry Coconut Chocolate Bar",4,1.2,"foodCherrycoconutchocolatebar"
"Pam's HarvestCraft","harvestcraft:cherryicecreamitem",6911,0,"false","Cherry Ice Cream",4,1.2,"foodCherryicecream"
"Pam's HarvestCraft","harvestcraft:cherryitem",6255,0,"false","Cherry",1,0.6,"cropCherry,listAllfruit"
"Pam's HarvestCraft","harvestcraft:cherryjellyitem",6751,0,"false","Cherry Jelly",2,1.2,"foodCherryjelly"
"Pam's HarvestCraft","harvestcraft:cherryjellysandwichitem",6752,0,"false","Cherry Jelly Sandwich",6,1.2,"foodCherryjellysandwich"
"Pam's HarvestCraft","harvestcraft:cherryjuiceitem",6472,0,"false","Cherry Juice",2,1.2,"foodCherryjuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:cherrypieitem",6600,0,"false","Cherry Pie",5,1.2,"foodCherrypie"
"Pam's HarvestCraft","harvestcraft:cherryslushieitem",7155,0,"false","Cherry Slushie",3,1.2,"foodCherryslushie"
"Pam's HarvestCraft","harvestcraft:cherrysmoothieitem",6602,0,"false","Cherry Smoothie",3,1.2,"foodCherrysmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:cherrysodaitem",6780,0,"false","Cherry Soda",3,1.2,"foodCherrysoda,listAllsoda"
"Pam's HarvestCraft","harvestcraft:cherryyogurtitem",6705,0,"false","Cherry Yogurt",2,1.2,"foodCherryyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:chestnutbutteritem",6917,0,"false","Chestnut Butter",1,1.2,"foodChestnutbutter,listAllnutbutter"
"Pam's HarvestCraft","harvestcraft:chestnutitem",6337,0,"false","Chestnut",1,0.6,"cropChestnut,listAllnut"
"Pam's HarvestCraft","harvestcraft:chickenandwafflesitem",7309,0,"false","Chicken and Waffles",14,1.2,"foodChickenandwaffles"
"Pam's HarvestCraft","harvestcraft:chickenbiscuititem",7299,0,"false","Chicken Biscuit",13,1.2,"foodChickenbiscuit"
"Pam's HarvestCraft","harvestcraft:chickencelerycasseroleitem",6640,0,"false","Chicken Celery Casserole",6,1.2,"foodChickencelerycasserole"
"Pam's HarvestCraft","harvestcraft:chickenchowmeinitem",6978,0,"false","Chicken Chow Mein",8,1.2,"foodChickenchowmein"
"Pam's HarvestCraft","harvestcraft:chickencordonbleuitem",7181,0,"false","Chicken Cordon Bleu",7,1.2,"foodChickencordonbleu"
"Pam's HarvestCraft","harvestcraft:chickencurryitem",6668,0,"false","Chicken Curry",9,1.2,"foodChickencurry"
"Pam's HarvestCraft","harvestcraft:chickendinneritem",7023,0,"false","Chicken Dinner",9,1.2,"foodChickendinner"
"Pam's HarvestCraft","harvestcraft:chickengumboitem",6852,0,"false","Chicken Gumbo",9,1.2,"foodChickengumbo"
"Pam's HarvestCraft","harvestcraft:chickenkatsuitem",7074,0,"false","Chicken Katsu",6,1.2,"foodChickenkatsu"
"Pam's HarvestCraft","harvestcraft:chickennoodlesoupitem",6504,0,"false","Chicken Noodle Soup",6,1.2,"foodChickennoodlesoup"
"Pam's HarvestCraft","harvestcraft:chickenpaellaitem",7121,0,"false","Chicken Paella",8,1.2,"foodChickenpaella"
"Pam's HarvestCraft","harvestcraft:chickenparmasanitem",6535,0,"false","Chicken Parmesan",5,1.2,"foodChickenparmasan"
"Pam's HarvestCraft","harvestcraft:chickenpotpieitem",6505,0,"false","Chicken Pot Pie",7,1.2,"foodChickenpotpie"
"Pam's HarvestCraft","harvestcraft:chickensandwichitem",6503,0,"false","Chicken Sandwich",6,1.2,"foodChickensandwich"
"Pam's HarvestCraft","harvestcraft:chickpeaitem",6214,0,"false","Chickpeas",1,0.6,"cropChickpea,listAllveggie"
"Pam's HarvestCraft","harvestcraft:chikorollitem",7258,0,"false","Chiko Roll",10,1.2,"foodChikoroll"
"Pam's HarvestCraft","harvestcraft:chilichocolateitem",6587,0,"false","Chili Chocolate",2,1.2,"foodChilichocolate"
"Pam's HarvestCraft","harvestcraft:chilicupcakeitem",7147,0,"false","Chili Cupcake",8,1.2,"foodChilicupcake"
"Pam's HarvestCraft","harvestcraft:chilidogitem",7263,0,"false","Chili Dog",10,1.2,"foodChilidog"
"Pam's HarvestCraft","harvestcraft:chilidonutitem",7141,0,"false","Chili Donut",6,1.2,"foodChilidonut"
"Pam's HarvestCraft","harvestcraft:chiliitem",6578,0,"false","Chili",4,1.2,"foodChili"
"Pam's HarvestCraft","harvestcraft:chilipepperitem",6172,0,"false","Chili Pepper",1,0.6,"cropChilipepper,listAllpepper"
"Pam's HarvestCraft","harvestcraft:chilipoppersitem",6585,0,"false","Chili Poppers",6,1.2,"foodChilipoppers"
"Pam's HarvestCraft","harvestcraft:chimichangaitem",7319,0,"false","Chimichanga",17,1.2,"foodChimichanga"
"Pam's HarvestCraft","harvestcraft:chipsanddipitem",7035,0,"false","Chips and Dip",5,1.2,"foodChipsanddip"
"Pam's HarvestCraft","harvestcraft:chipsandsalsaitem",7267,0,"false","Chips and Salsa",10,1.2,"foodChipsandsalsa"
"Pam's HarvestCraft","harvestcraft:chocolatebaconitem",6865,0,"false","Chocolate Bacon",3,1.2,"foodChocolatebacon"
"Pam's HarvestCraft","harvestcraft:chocolatebaritem",6525,0,"false","Chocolate Bar",1,1.2,"foodChocolatebar"
"Pam's HarvestCraft","harvestcraft:chocolatecaramelfudgeitem",6847,0,"false","Chocolate Caramel Fudge",2,1.2,"foodChocolatecaramelfudge"
"Pam's HarvestCraft","harvestcraft:chocolatecherryitem",6601,0,"false","Chocolate Cherry",2,1.2,"foodChocolatecherry"
"Pam's HarvestCraft","harvestcraft:chocolatecoconutbaritem",7187,0,"false","Chocolate Coconut Bar",2,1.2,"foodChocolatecoconutbar"
"Pam's HarvestCraft","harvestcraft:chocolatecupcakeitem",7144,0,"false","Chocolate Cupcake",8,1.2,"foodChocolatecupcake"
"Pam's HarvestCraft","harvestcraft:chocolatedonutitem",6689,0,"false","Chocolate Donut",5,1.2,"foodChocolatedonut"
"Pam's HarvestCraft","harvestcraft:chocolateicecreamitem",6527,0,"false","Chocolate Ice Cream",4,1.2,"foodChocolateicecream"
"Pam's HarvestCraft","harvestcraft:chocolatemilkitem",6712,0,"false","Chocolate Milk",2,1.2,"foodChocolatemilk"
"Pam's HarvestCraft","harvestcraft:chocolatemilkshakeitem",6902,0,"false","Chocolate Milkshake",3,1.2,"foodChocolatemilkshake"
"Pam's HarvestCraft","harvestcraft:chocolateorangeitem",7075,0,"false","Chocolate Orange",2,1.2,"foodChocolateorange"
"Pam's HarvestCraft","harvestcraft:chocolatepuddingitem",7159,0,"false","Chocolate Pudding",3,1.2,"foodChocolatepudding"
"Pam's HarvestCraft","harvestcraft:chocolaterollitem",6963,0,"false","Chocolate Roll",3,1.2,"foodChocolateroll"
"Pam's HarvestCraft","harvestcraft:chocolatestrawberryitem",6556,0,"false","Chocolate Strawberry",2,1.2,"foodChocolatestrawberry"
"Pam's HarvestCraft","harvestcraft:chocolateyogurtitem",6708,0,"false","Chocolate Yogurt",2,1.2,"foodChocolateyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:chocovoxelsitem",6995,0,"false","Choco Voxels Cereal",2,1.2,"foodChocovoxels"
"Pam's HarvestCraft","harvestcraft:chorizoitem",6885,0,"false","Chorizo",5,1.2,"foodchorizo"
"Pam's HarvestCraft","harvestcraft:chorusfruitsoupitem",7865,0,"false","Chorus Fruit Soup",4,1.2,"foodChorusfruitsoup"
"Pam's HarvestCraft","harvestcraft:cinnamonappleoatmealitem",6841,0,"false","Cinnamon Apple Oatmeal",3,1.2,"foodCinnamonappleoatmeal"
"Pam's HarvestCraft","harvestcraft:cinnamonbreaditem",7212,0,"false","Cinnamon Bread",6,1.2,"foodCinnamonbread"
"Pam's HarvestCraft","harvestcraft:cinnamonitem",6379,0,"false","Cinnamon",1,0.6,"cropCinnamon"
"Pam's HarvestCraft","harvestcraft:cinnamonrollitem",6685,0,"false","Cinnamon Roll",5,1.2,"foodCinnamonroll"
"Pam's HarvestCraft","harvestcraft:cinnamonsugardonutitem",6717,0,"false","Cinnamon Sugar Donut",7,1.2,"foodCinnamonsugardonut"
"Pam's HarvestCraft","harvestcraft:cinnamontoastitem",6996,0,"false","Cinnamon Toast",7,1.2,"foodCinnamontoast"
"Pam's HarvestCraft","harvestcraft:citrussaladitem",6826,0,"false","Citrus Salad",2,1.2,"foodCitrussalad"
"Pam's HarvestCraft","harvestcraft:clamchowderitem",7265,0,"false","Clam Chowder",10,1.2,"foodClamchowder"
"Pam's HarvestCraft","harvestcraft:clamcookeditem",6871,0,"false","Cooked Clam",2,1.2,"foodClamcooked"
"Pam's HarvestCraft","harvestcraft:clamrawitem",7361,0,"false","Raw Clam",1,0.6,"foodClamraw"
"Pam's HarvestCraft","harvestcraft:cobblestonecobbleritem",7094,0,"false","Cobblestone Cobbler",6,1.2,"foodCobblestonecobbler"
"Pam's HarvestCraft","harvestcraft:coconutcreamitem",6965,0,"false","Coconut Cream",2,1.2,"foodCoconutcream"
"Pam's HarvestCraft","harvestcraft:coconutitem",6343,0,"false","Coconut",1,0.6,"cropCoconut"
"Pam's HarvestCraft","harvestcraft:coconutmilkitem",6667,0,"false","Coconut Milk",1,1.2,"foodCoconutmilk"
"Pam's HarvestCraft","harvestcraft:coconutshrimpitem",6669,0,"false","Coconut Shrimp",7,1.2,"foodCoconutshrimp"
"Pam's HarvestCraft","harvestcraft:coconutsmoothieitem",6950,0,"false","Coconut Smoothie",3,1.2,"foodCoconutsmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:coconutyogurtitem",6670,0,"false","Coconut Yogurt",2,1.2,"foodCoconutyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:coffeebeanitem",6142,0,"false","Coffee Beans",1,0.6,"cropCoffee"
"Pam's HarvestCraft","harvestcraft:coffeeconlecheitem",6608,0,"false","Coffee con Leche",6,1.2,"foodCoffeeconleche"
"Pam's HarvestCraft","harvestcraft:coffeecupcakeitem",7152,0,"false","Coffee Cupcake",8,1.2,"foodCoffeecupcake"
"Pam's HarvestCraft","harvestcraft:coffeeitem",6453,0,"false","Cup of Coffee",2,1.2,"foodCoffee"
"Pam's HarvestCraft","harvestcraft:colasodaitem",6781,0,"false","Cola Soda",3,1.2,"foodColasoda,listAllsoda"
"Pam's HarvestCraft","harvestcraft:coleslawburgeritem",7260,0,"false","Coleslaw Burger",10,1.2,"foodColeslawburger"
"Pam's HarvestCraft","harvestcraft:coleslawitem",6886,0,"false","Coleslaw",4,1.2,"foodColeslaw"
"Pam's HarvestCraft","harvestcraft:cookedgrubitem",7338,0,"false","Cooked Grub",2,0.6,"listAllmeatcooked"
"Pam's HarvestCraft","harvestcraft:cookedtofabbititem",7240,0,"false","Cooked Tofabbit",2,1.2,"listAllmeatcooked,listAllrabbitcooked,listAlltofu"
"Pam's HarvestCraft","harvestcraft:cookedtofaconitem",7235,0,"false","Cooked Tofacon",2,1.2,"listAllmeatcooked,listAllporkcooked,listAlltofu"
"Pam's HarvestCraft","harvestcraft:cookedtofeakitem",7234,0,"false","Cooked Tofeak",2,1.2,"listAllbeefcooked,listAllmeatcooked,listAlltofu"
"Pam's HarvestCraft","harvestcraft:cookedtofeegitem",7237,0,"false","Cooked Tofeeg",2,1.2,""
"Pam's HarvestCraft","harvestcraft:cookedtofenisonitem",7242,0,"false","Cooked Tofenison",2,1.2,"listAllmeatcooked,listAlltofu,listAllvenisoncooked"
"Pam's HarvestCraft","harvestcraft:cookedtofickenitem",7239,0,"false","Cooked Toficken",2,1.2,"listAllchickencooked,listAllmeatcooked,listAlltofu"
"Pam's HarvestCraft","harvestcraft:cookedtofishitem",7236,0,"false","Cooked Tofish",2,1.2,"listAllfishcooked"
"Pam's HarvestCraft","harvestcraft:cookedtofuduckitem",7243,0,"false","Cooked Tofuduck",2,0.6,"listAllduckcooked,listAllmeatcooked,listAlltofu"
"Pam's HarvestCraft","harvestcraft:cookedtofurkeyitem",7241,0,"false","Cooked Tofurkey",2,1.2,"listAllmeatcooked,listAlltofu,listAllturkeycooked"
"Pam's HarvestCraft","harvestcraft:cookedtofuttonitem",7238,0,"false","Cooked Tofutton",2,1.2,"listAllmeatcooked,listAllmuttoncooked,listAlltofu"
"Pam's HarvestCraft","harvestcraft:cookiesandmilkitem",7021,0,"false","Cookies and Milk",2,1.2,"foodCookiesandmilk"
"Pam's HarvestCraft","harvestcraft:cornbreaditem",6547,0,"false","Cornbread",4,1.2,"foodCornbread"
"Pam's HarvestCraft","harvestcraft:cornchipsitem",7213,0,"false","Corn Chips",3,1.2,"foodCornchips"
"Pam's HarvestCraft","harvestcraft:corndogitem",7024,0,"false","Corn Dog",6,1.2,"foodCorndog"
"Pam's HarvestCraft","harvestcraft:cornedbeefbreakfastitem",7335,0,"false","Corned Beef Breakfast",26,1.2,"foodCornedbeefbreakfast"
"Pam's HarvestCraft","harvestcraft:cornedbeefhashitem",7322,0,"false","Corned Beef Hash",18,1.2,"foodCornedbeefhash"
"Pam's HarvestCraft","harvestcraft:cornedbeefitem",6997,0,"false","Corned Beef",9,1.2,"foodCornedbeef"
"Pam's HarvestCraft","harvestcraft:cornflakesitem",6904,0,"false","Cornflakes",2,1.2,"foodCornflakes"
"Pam's HarvestCraft","harvestcraft:cornishpastyitem",6918,0,"false","Cornish Pasty",8,1.2,"foodCornishpasty"
"Pam's HarvestCraft","harvestcraft:cornitem",6102,0,"false","Corn",1,0.6,"cropCorn,listAllveggie"
"Pam's HarvestCraft","harvestcraft:cornonthecobitem",6545,0,"false","Corn on the Cob",3,1.2,"foodCornonthecob"
"Pam's HarvestCraft","harvestcraft:cottagepieitem",6919,0,"false","Cottage Pie",8,1.2,"foodCottagepie"
"Pam's HarvestCraft","harvestcraft:cottoncandyitem",6998,0,"false","Cotton Candy",5,1.2,"foodCottoncandy"
"Pam's HarvestCraft","harvestcraft:cottonitem",6182,0,"false","Cotton",1,0.6,"cropCotton"
"Pam's HarvestCraft","harvestcraft:crabcookeditem",6872,0,"false","Cooked Crab",2,1.2,"foodCrabcooked"
"Pam's HarvestCraft","harvestcraft:crabkimbapitem",7071,0,"false","Crab Kimbap",6,1.2,"foodCrabkimbap"
"Pam's HarvestCraft","harvestcraft:crabrawitem",7362,0,"false","Raw Crab",1,0.6,"foodCrabraw"
"Pam's HarvestCraft","harvestcraft:crackeritem",6966,0,"false","Cracker",4,1.2,"foodCracker"
"Pam's HarvestCraft","harvestcraft:crackersandcheeseitem",7022,0,"false","Crackers and Cheese",8,1.2,"foodCrackersandcheese"
"Pam's HarvestCraft","harvestcraft:crackersitem",6999,0,"false","Crackers",6,1.2,"foodCrackers"
"Pam's HarvestCraft","harvestcraft:cracklinsitem",7104,0,"false","Cracklins",5,1.2,"foodCracklins"
"Pam's HarvestCraft","harvestcraft:cranberrybaritem",6727,0,"false","Cranberry Bar",5,1.2,"foodCranberrybar"
"Pam's HarvestCraft","harvestcraft:cranberryitem",6190,0,"false","Cranberry",1,0.6,"cropCranberry,listAllberry,listAllfruit"
"Pam's HarvestCraft","harvestcraft:cranberryjellyitem",6753,0,"false","Cranberry Jelly",2,1.2,"foodCranberryjelly"
"Pam's HarvestCraft","harvestcraft:cranberryjellysandwichitem",6754,0,"false","Cranberry Jelly Sandwich",6,1.2,"foodCranberryjellysandwich"
"Pam's HarvestCraft","harvestcraft:cranberryjuiceitem",6483,0,"false","Cranberry Juice",2,1.2,"foodCranberryjuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:cranberrysauceitem",6726,0,"false","Cranberry Sauce",2,1.2,"foodCranberrysauce"
"Pam's HarvestCraft","harvestcraft:cranberrysmoothieitem",6951,0,"false","Cranberry Smoothie",3,1.2,"foodCranberrysmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:cranberryyogurtitem",6952,0,"false","Cranberry Yogurt",2,1.2,"foodCranberryyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:crawfishetoufeeitem",7268,0,"false","Crawfish Etoufee",10,1.2,"foodCrawfishetoufee"
"Pam's HarvestCraft","harvestcraft:crayfishcookeditem",6873,0,"false","Cooked Crayfish",2,1.2,"foodCrayfishcooked"
"Pam's HarvestCraft","harvestcraft:crayfishrawitem",7363,0,"false","Raw Crayfish",1,0.6,"foodCrayfishraw"
"Pam's HarvestCraft","harvestcraft:crayfishsaladitem",7095,0,"false","Crayfish Salad",8,1.2,"foodCrayfishsalad"
"Pam's HarvestCraft","harvestcraft:creamcookieitem",6699,0,"false","Cream Cookie",6,1.2,"foodCreamcookie,listAllcookie"
"Pam's HarvestCraft","harvestcraft:creamedbroccolisoupitem",6616,0,"false","Creamed Broccoli Soup",6,1.2,"foodCreamedbroccolisoup"
"Pam's HarvestCraft","harvestcraft:creamedcornitem",6552,0,"false","Creamed Corn",3,1.2,"foodCreamedcorn"
"Pam's HarvestCraft","harvestcraft:creamofavocadosoupitem",6657,0,"false","Cream of Avocado Soup",6,1.2,"foodCreamofavocadosoup"
"Pam's HarvestCraft","harvestcraft:creepercookieitem",6989,0,"false","Creeper Cookie",5,1.2,"foodCreepercookie,listAllcookie"
"Pam's HarvestCraft","harvestcraft:creeperwingsitem",7000,0,"false","Creeper Wings",6,1.2,"foodCreeperwings"
"Pam's HarvestCraft","harvestcraft:crispyricepuffbarsitem",7054,0,"false","Crispy Rice Puff Bar",5,1.2,"foodCrispyricepuffbars"
"Pam's HarvestCraft","harvestcraft:crispyricepuffcerealitem",7053,0,"false","Crispy Rice Puff Cereal",2,1.2,"foodCrispyricepuffcereal"
"Pam's HarvestCraft","harvestcraft:croissantitem",6920,0,"false","Croissant",6,1.2,"foodCroissant"
"Pam's HarvestCraft","harvestcraft:cucumberitem",6108,0,"false","Cucumber",1,0.6,"cropCucumber,listAllgreenveggie,listAllveggie"
"Pam's HarvestCraft","harvestcraft:cucumbersaladitem",6566,0,"false","Cucumber Salad",3,1.2,"foodCucumbersalad"
"Pam's HarvestCraft","harvestcraft:cucumbersandwichitem",7183,0,"false","Cucumber Sandwich",8,1.2,"foodCucumbersandwich"
"Pam's HarvestCraft","harvestcraft:cucumbersoupitem",6567,0,"false","Cucumber Soup",4,1.2,"foodCucumbersoup"
"Pam's HarvestCraft","harvestcraft:curryitem",6573,0,"false","Curry Rice",6,1.2,"foodCurry"
"Pam's HarvestCraft","harvestcraft:curryleafitem",6196,0,"false","Curry Leaf",1,0.6,"cropCurryleaf"
"Pam's HarvestCraft","harvestcraft:custarditem",6742,0,"false","Custard",5,1.2,"foodCustard"
"Pam's HarvestCraft","harvestcraft:damperitem",6861,0,"false","Damper",5,1.2,"foodDamper"
"Pam's HarvestCraft","harvestcraft:dandelionsaladitem",7475,0,"false","Dandelion Salad",3,1.2,"foodDandelionsalad"
"Pam's HarvestCraft","harvestcraft:dandelionteaitem",7203,0,"false","Dandelion Tea",3,1.2,"foodDandeliontea"
"Pam's HarvestCraft","harvestcraft:dangoitem",7271,0,"false","Dango",10,1.2,"foodDango"
"Pam's HarvestCraft","harvestcraft:dateitem",6249,0,"false","Date",1,0.6,"cropDate,listAllfruit"
"Pam's HarvestCraft","harvestcraft:datenutbreaditem",6835,0,"false","Date Nut Bread",5,1.2,"foodDatenutbread"
"Pam's HarvestCraft","harvestcraft:delightedmealitem",7312,0,"false","Delighted Meal",15,1.2,"foodDelightedmeal"
